# Wordlist

# DATA
ID	DOCULECT	CONCEPT	IPA
7094	Tiranige	left (hand, etc.)	nɔɔnd+ɔ
7095	TogoKan	left (hand, etc.)	nan+a
7096	TommoSoTongoTongo	left (hand, etc.)	naand+a
7097	ToroTegu	left (hand, etc.)	barⁿiyⁿa
7098	YandaDom	left (hand, etc.)	nand+a
7099	YornoSo	left (hand, etc.)	nan+a
7100	YornoSo	left (hand, etc.)	balag+a
#
1894	BankanTey	leg	ndɔsɔɔ
1895	BenTey	leg	lɔsɔɔ
1896	Bunoge	leg	se
1897	DogulDomKundialang	leg	naa+g
1898	DonnoSo	leg	kubɔ
1899	DonnoSo	leg	anu
1900	JamsayGourou	leg	kuwⁿ
1901	JamsayDouentza	leg	kɔɔ
1902	BonduSoNajamba	leg	naa+go
1903	Nanga	leg	lɔsɔ
1904	PergeTegu	leg	kuwɔ
1907	TogoKan	leg	pa+ga
1908	TommoSoTongoTongo	leg	anu
1909	TomoKanDiangassagou	leg	kuba
1910	TomoKanSegue	leg	kuba
1911	ToroTegu	leg	kuwɔ
1912	YandaDom	leg	naa
1913	YornoSo	leg	kubɔ
#
12382	BankanTey	lend (an object, to sb)	lub+a+kaŋ
12383	BenTey	lend (an object, to sb)	yer+i+ye
12384	JamsayDouentza	lend (an object, to sb)	lub+ɔ
12385	Mombo	lend (an object, to sb)	yaad+ye
12386	BonduSoNajamba	lend (an object, to sb)	lubam+e
12387	Nanga	lend (an object, to sb)	lub+ɛ
12388	Nanga	lend (an object, to sb)	yor+i+ye
12389	PergeTegu	lend (an object, to sb)	yen+ge
12390	TogoKan	lend (an object, to sb)	gɛŋ+ɛ
12391	TommoSoTongoTongo	lend (an object, to sb)	yoor+u+kund+o
12392	TommoSoTongoTongo	lend (an object, to sb)	yar+i+yɛm+ɔ
12393	ToroTegu	lend (an object, to sb)	lub+a+karⁿ+a
12394	YandaDom	lend (an object, to sb)	yod+u+ro
12395	YornoSo	lend (an object, to sb)	yer+u+gɛɛm+u
#
15288	BankanTey	let drop (load carried on head)	dɛz+i
15289	BenTey	let drop (load carried on head)	dɛn+ji
15290	JamsayDouentza	let drop (load carried on head)	kam+a+sun+uŋo
15291	JamsayDouentza	let drop (load carried on head)	deɲ+e
15292	JamsayMondoro	let drop (load carried on head)	kam+a+sun+uŋo
15293	Mombo	let drop (load carried on head)	sig+e+mi
15294	BonduSoNajamba	let drop (load carried on head)	din+je
15295	Nanga	let drop (load carried on head)	sɔg+ɔ
15296	PergeTegu	let drop (load carried on head)	dɛn+jɛ
15297	TogoKan	let drop (load carried on head)	yug+o
15298	TommoSoTongoTongo	let drop (load carried on head)	dɛm+mɛ
15299	ToroTegu	let drop (load carried on head)	y+ⁿaŋa
15300	YandaDom	let drop (load carried on head)	dem+ɛ
15301	YornoSo	let drop (load carried on head)	dɛɲ+ɛ
#
4261	BankanTey	lick	dɛ+ɛ
4262	BenTey	lick	dɛg+ɛ
4263	Bunoge	lick	dɛl+ɛ
4264	DogulDomBendiely	lick	dɛg+ɛ
4265	DogulDomKundialang	lick	dɛg+ɛ
4266	DonnoSo	lick	dɛg+ɛ
4267	JamsayGourou	lick	dɛg+ɛ
4268	JamsayDouentza	lick	dɛg+ɛ
4269	Mombo	lick	nɛl+ɛ
4270	BonduSoNajamba	lick	nɛg+ɛ
4271	Nanga	lick	dɛg+ɛ
4272	Penange	lick	nɛl+ɛ
4273	PergeTegu	lick	dɛg+ɛ
4274	TebulUre	lick	dɛg+ɛ
4275	Tiranige	lick	nɛl+ɔ
4276	TogoKan	lick	dɛg+ɛ
4277	TommoSoTongoTongo	lick	dɛg+ɛ
4278	TomoKanSegue	lick	jɛʔ+ɛ
4279	ToroTegu	lick	dɛg+a
4280	YandaDom	lick	dɛg+ɛ
4281	YornoSo	lick	dɛg+ɛ
#
3056	Ampari	lie down, go to bed	biy+e
3057	BankanTey	lie down, go to bed	biy+e
3058	BenTey	lie down, go to bed	biy+e
3059	Bunoge	lie down, go to bed	biiy+e
3060	DogulDomKundialang	lie down, go to bed	biy+ye
3061	DonnoSo	lie down, go to bed	unje+e
3062	JamsayGourou	lie down, go to bed	is+e
3063	JamsayDouentza	lie down, go to bed	iɲ+e
3064	JamsayMondoro	lie down, go to bed	iɲ+e
3065	Mombo	lie down, go to bed	biiy+e
3066	BonduSoNajamba	lie down, go to bed	biy+e
3067	Nanga	lie down, go to bed	biy+e
3068	Penange	lie down, go to bed	biy+e
3069	PergeTegu	lie down, go to bed	inj+e
3070	TebulUre	lie down, go to bed	be
3071	Tiranige	lie down, go to bed	biy+o
3072	Tiranige	lie down, go to bed	biiy+o
3073	TogoKan	lie down, go to bed	imɛ+ɛ
3074	TommoSoTongoTongo	lie down, go to bed	njonj+i+yo
3075	TomoKanSegue	lie down, go to bed	my+ɛⁿ
3076	ToroTegu	lie down, go to bed	is+e
3077	YandaDom	lie down, go to bed	biy+o
3078	YornoSo	lie down, go to bed	di+iⁿ
#
7141	BankanTey	lift, pick up (sth) in one's hands	z+ɛ
7142	BenTey	lift, pick up (sth) in one's hands	ay+i
7143	Bunoge	lift, pick up (sth) in one's hands	dug+ɛ
7144	DogulDomBendiely	lift, pick up (sth) in one's hands	yɛŋ+ɛ
7145	DogulDomKundialang	lift, pick up (sth) in one's hands	yɛŋ+ɛ
7146	DonnoSo	lift, pick up (sth) in one's hands	yɛŋ+ɛ
7147	JamsayDouentza	lift, pick up (sth) in one's hands	jɛɲ+ɛ
7148	JamsayDouentza	lift, pick up (sth) in one's hands	de+e
7149	JamsayMondoro	lift, pick up (sth) in one's hands	jɛɲ+ɛ
7150	Mombo	lift, pick up (sth) in one's hands	gɛŋg+y+ɛ
7151	BonduSoNajamba	lift, pick up (sth) in one's hands	jɛn+jɛ
7152	Nanga	lift, pick up (sth) in one's hands	ay+i
7153	Penange	lift, pick up (sth) in one's hands	nɛm+ɛ
7154	PergeTegu	lift, pick up (sth) in one's hands	yɛŋg+ɛ
7155	TebulUre	lift, pick up (sth) in one's hands	ɲa+a
7156	Tiranige	lift, pick up (sth) in one's hands	tɔg+ɔ
7157	TogoKan	lift, pick up (sth) in one's hands	ɲaŋ+a
7158	TommoSoTongoTongo	lift, pick up (sth) in one's hands	jeɲ+ɲe
7159	ToroTegu	lift, pick up (sth) in one's hands	so
7160	YandaDom	lift, pick up (sth) in one's hands	tog+o
7161	YandaDom	lift, pick up (sth) in one's hands	to+o
7162	YandaDom	lift, pick up (sth) in one's hands	zɛn+ɛ
7163	YornoSo	lift, pick up (sth) in one's hands	geɲ+ɛ
#
6748	BankanTey	lightning flash (seen in sky)	bo+ndu+kɛ+rⁿii
6749	BenTey	lightning flash (seen in sky)	bol+kɛrⁿi+yii
6750	DogulDomBendiely	lightning flash (seen in sky)	yɛ+ndɛ
6751	DogulDomBendiely	lightning flash (seen in sky)	alaayɛ+ndɛ
6752	DogulDomKundialang	lightning flash (seen in sky)	alaayɛ+ndu
6753	DonnoSo	lightning flash (seen in sky)	anagi+rugɛ+ndu
6754	JamsayDouentza	lightning flash (seen in sky)	arⁿawa+y+ⁿ
6755	JamsayDouentza	lightning flash (seen in sky)	arⁿama+siru
6756	BonduSoNajamba	lightning flash (seen in sky)	mɛnɛ+mɛnɔɔ
6757	Nanga	lightning flash (seen in sky)	bo+ndi+kɛɛ+yɛ
6758	Penange	lightning flash (seen in sky)	kumaa+ŋga+wee
6759	PergeTegu	lightning flash (seen in sky)	arⁿawa+y+ⁿ
6760	TebulUre	lightning flash (seen in sky)	cɛnii
6761	Tiranige	lightning flash (seen in sky)	kiya+kiya
6762	TogoKan	lightning flash (seen in sky)	ɲasa+ŋurⁿu
6763	TommoSoTongoTongo	lightning flash (seen in sky)	anagi+reyɛ+ndu
6764	ToroTegu	lightning flash (seen in sky)	kurɔ+walu
6765	YandaDom	lightning flash (seen in sky)	arⁿuŋ+cɛrⁿii
6766	YandaDom	lightning flash (seen in sky)	arⁿuŋ+cɛɛrⁿii
6767	YornoSo	lightning flash (seen in sky)	arⁿagi+riye+nu
#
16315	BankanTey	lightweight	yɛmb+ɛ
16316	BenTey	lightweight	ɲɛrⁿu
16317	Bunoge	lightweight	yawyaw
16318	DogulDomBendiely	lightweight	ɛnɛn+ɛ
16319	DogulDomKundialang	lightweight	yɛwul+u
16320	DonnoSo	lightweight	wɛ+y
16321	JamsayGourou	lightweight	ɲɛn
16322	JamsayDouentza	lightweight	ɲɛn
16323	JamsayMondoro	lightweight	ɲɛn
16324	Mombo	lightweight	yawyawkann+i
16325	BonduSoNajamba	lightweight	yɛriy+e
16326	BonduSoNajamba	lightweight	yɛrɛwn+ɛ
16327	Nanga	lightweight	ɛr+ⁿi
16328	Penange	lightweight	yawyaw
16329	PergeTegu	lightweight	ɲɛrⁿu
16330	Tiranige	lightweight	neeŋgor+a
16331	TogoKan	lightweight	ɲɛrⁿu
16332	TommoSoTongoTongo	lightweight	wɛ+y
16333	ToroTegu	lightweight	ɛr+u
16334	YandaDom	lightweight	ɛn
16335	YornoSo	lightweight	yol+o
16336	YornoSo	lightweight	wɛ+y
#
16999	BenTey	like this	ŋguga+yⁿ
17000	Bunoge	like this	mɔnj+i
17001	DogulDomBendiely	like this	ŋgiyaŋ
17002	DogulDomKundialang	like this	ogiyaŋ
17003	DonnoSo	like this	ŋgɔnji+i
17004	JamsayDouentza	like this	nijin
17005	BonduSoNajamba	like this	ŋgudan
17006	Nanga	like this	ŋguma+yⁿ
17007	Penange	like this	nɛn+i
17008	PergeTegu	like this	ŋguɲ+ɛ
17009	Tiranige	like this	mbɔr+ɔ
17010	TogoKan	like this	nɔɔgiiⁿ
17011	TommoSoTongoTongo	like this	noŋgon+i
17012	ToroTegu	like this	ŋka+yⁿ
17013	YandaDom	like this	ŋŋɔ+yⁿ
17014	YornoSo	like this	nuŋin
#
16982	Ampari	like, similar to	pin+i
16983	BankanTey	like, similar to	ga+yⁿ
16984	BenTey	like, similar to	ga+yⁿ
16985	DogulDomBendiely	like, similar to	yaaŋ
16986	DonnoSo	like, similar to	gin+ɛ
16987	JamsayGourou	like, similar to	gin
16988	JamsayDouentza	like, similar to	jin
16989	JamsayMondoro	like, similar to	jin
16990	Mombo	like, similar to	pim+a+kan+i
16991	BonduSoNajamba	like, similar to	dan
16992	Nanga	like, similar to	ma+yⁿ
16993	PergeTegu	like, similar to	ga
16994	TogoKan	like, similar to	gi+iⁿ
16995	TommoSoTongoTongo	like, similar to	gen+i
16996	YandaDom	like, similar to	yɛŋ
16997	YornoSo	like, similar to	gin
16998	YornoSo	like, similar to	ŋin
#
15104	BankanTey	limp, walk with a limp	tiirⁿ+i
15105	BenTey	limp, walk with a limp	teg+e
15106	Bunoge	limp, walk with a limp	tiŋ+o+je
15107	DogulDomKundialang	limp, walk with a limp	teg+e
15108	DonnoSo	limp, walk with a limp	teg+e
15109	JamsayGourou	limp, walk with a limp	teg+e
15110	JamsayDouentza	limp, walk with a limp	kɔɔt+e+ge
15111	Mombo	limp, walk with a limp	teg+e
15112	Mombo	limp, walk with a limp	tiil+e
15113	BonduSoNajamba	limp, walk with a limp	teŋg+e
15114	BonduSoNajamba	limp, walk with a limp	gal+a+giy+ɛ
15115	Nanga	limp, walk with a limp	teg+e
15116	Penange	limp, walk with a limp	teŋg+eŋk+an+i
15117	PergeTegu	limp, walk with a limp	kuw+ɔ+teg+e
15118	TebulUre	limp, walk with a limp	teg+e
15119	Tiranige	limp, walk with a limp	tiŋg+o
15120	TogoKan	limp, walk with a limp	kuw+ɔ+teg+e
15121	TommoSoTongoTongo	limp, walk with a limp	anut+e+ge
15122	ToroTegu	limp, walk with a limp	tiŋ+u+no
15123	YandaDom	limp, walk with a limp	teg+e
15124	YornoSo	limp, walk with a limp	teg+e
15125	YornoSo	limp, walk with a limp	kub+ɔ+teg+e
#
14207	BenTey	line (shape)	siwaa
14208	Bunoge	line (shape)	siju
14209	DogulDomBendiely	line (shape)	sizi+ŋ
14210	JamsayMondoro	line (shape)	sije
14211	Mombo	line (shape)	oji
14212	BonduSoNajamba	line (shape)	sijoo
14213	Nanga	line (shape)	siwa
14214	Penange	line (shape)	diidi
14215	Tiranige	line (shape)	siji
14216	TogoKan	line (shape)	sije
14217	TommoSoTongoTongo	line (shape)	sidu
14218	YornoSo	line (shape)	siji
#
2317	BankanTey	lip (of mouth)	mbu+buna+maa
2318	BenTey	lip (of mouth)	moona+wⁿaa
2319	DogulDomBendiely	lip (of mouth)	kɛn+nuna+ma
2320	JamsayDouentza	lip (of mouth)	kaanɔ+wⁿɔ
2321	Mombo	lip (of mouth)	doni+guju
2322	BonduSoNajamba	lip (of mouth)	ibina+maa
2323	Nanga	lip (of mouth)	nɔɔke+ri
2324	Nanga	lip (of mouth)	nɔɔna+ma
2325	Penange	lip (of mouth)	don+guju
2326	TebulUre	lip (of mouth)	mbu+du+go
2327	Tiranige	lip (of mouth)	cɛni
2328	TommoSoTongoTongo	lip (of mouth)	kɛn+nɛkuu
2329	TomoKanDiangassagou	lip (of mouth)	kaaⁿku+njɛ
2330	TomoKanSegue	lip (of mouth)	kaaⁿku+njɛ
2331	ToroTegu	lip (of mouth)	kagu+su
2332	YornoSo	lip (of mouth)	kɛnɛ
#
13270	BankanTey	listen to (sth, sb)	dind+e
13271	BenTey	listen to (sth, sb)	dil+e
13272	Bunoge	listen to (sth, sb)	nund+e
13273	DogulDomBendiely	listen to (sth, sb)	nend+iy+e
13274	DogulDomBendiely	listen to (sth, sb)	nend+i
13275	DogulDomKundialang	listen to (sth, sb)	neend+y+e
13276	DonnoSo	listen to (sth, sb)	keɲ+ɲe+e
13277	JamsayGourou	listen to (sth, sb)	keg+e+re
13278	JamsayDouentza	listen to (sth, sb)	ceg+e+re
13279	Mombo	listen to (sth, sb)	nund+y+e+e
13280	BonduSoNajamba	listen to (sth, sb)	ndiy+e
13281	Nanga	listen to (sth, sb)	dend+e
13282	Penange	listen to (sth, sb)	nund+y+e
13283	PergeTegu	listen to (sth, sb)	ceg+e+re
13284	TebulUre	listen to (sth, sb)	nund+i+i
13285	Tiranige	listen to (sth, sb)	daar+i+yo
13286	TogoKan	listen to (sth, sb)	keŋ+e+re
13287	TommoSoTongoTongo	listen to (sth, sb)	keen+i+ye
13288	ToroTegu	listen to (sth, sb)	cer+e
13289	ToroTegu	listen to (sth, sb)	hɛt+tin+akarⁿ+a
13290	YandaDom	listen to (sth, sb)	nind+iy+o
13291	YornoSo	listen to (sth, sb)	kiŋɛ+ɛ
#
1479	Ampari	liver	ke+nda
1480	BankanTey	liver	kɛ+ndɛ
1481	BenTey	liver	cɛlɛ
1482	BenTey	liver	kɛlɛ
1483	Bunoge	liver	ki+nda
1484	DogulDomBendiely	liver	ki+nda
1485	DogulDomKundialang	liver	ki+ndaa
1486	DonnoSo	liver	ki+ndɛ+gɛ+ŋ
1487	JamsayGourou	liver	kɛnɛ
1488	JamsayDouentza	liver	cɛnɛ
1489	JamsayMondoro	liver	cɛnɛ
1490	Mombo	liver	ki+nda
1491	BonduSoNajamba	liver	ke+ndaa
1492	Nanga	liver	kɛ+ndɛ
1493	Penange	liver	ki+nda
1494	PergeTegu	liver	kɛlɛ
1495	TebulUre	liver	cɛ+ndɛ
1498	TogoKan	liver	kɛnɛ
1499	TomoKanDiangassagou	liver	ca+nda+la
1500	TomoKanSegue	liver	ca+nda+la
1501	ToroTegu	liver	cɛla
1502	YandaDom	liver	ci+nda
1503	YornoSo	liver	kinɛ
#
7649	BenTey	lock (on door, etc.)	dogu+ru
7650	DogulDomBendiely	lock (on door, etc.)	te+mbu+ru+g
7651	DogulDomKundialang	lock (on door, etc.)	dagu+dagu+ŋ
7652	DonnoSo	lock (on door, etc.)	taŋa+da+ga
7653	JamsayDouentza	lock (on door, etc.)	cɛwɛ+sɔɣɔ
7654	Mombo	lock (on door, etc.)	booⁿda+ga
7655	BonduSoNajamba	lock (on door, etc.)	kufa+ru
7656	Nanga	lock (on door, etc.)	dogi+ri
7657	PergeTegu	lock (on door, etc.)	ci+ŋgɛ+sɔ+gu
7658	TebulUre	lock (on door, etc.)	ka+ŋgada+gu+o
7659	Tiranige	lock (on door, etc.)	bowⁿ+pɔwɔ
7660	Tiranige	lock (on door, etc.)	pɔwɔ
7661	TogoKan	lock (on door, etc.)	kaⁿti+mi
7662	TommoSoTongoTongo	lock (on door, etc.)	taada+ga
7663	ToroTegu	lock (on door, etc.)	kati+lu
7664	YandaDom	lock (on door, etc.)	saŋ
7665	YornoSo	lock (on door, etc.)	taaⁿda+ga
7666	YornoSo	lock (on door, etc.)	taaⁿsɔ+gɔ
#
7772	Ampari	long (e.g. rope)	mwɛɛⁿ
7773	BankanTey	long (e.g. rope)	gurⁿawⁿ
7774	BenTey	long (e.g. rope)	gurɔw
7775	Bunoge	long (e.g. rope)	gol+o
7776	DogulDomKundialang	long (e.g. rope)	jalaŋ
7777	DonnoSo	long (e.g. rope)	pal+a
7778	JamsayGourou	long (e.g. rope)	gur+u
7779	JamsayDouentza	long (e.g. rope)	gur+u
7780	JamsayMondoro	long (e.g. rope)	gur+u
7781	Mombo	long (e.g. rope)	goll+o
7782	BonduSoNajamba	long (e.g. rope)	jalɛ+ɛ
7783	Nanga	long (e.g. rope)	gur+ɔ
7784	Penange	long (e.g. rope)	gol+o
7785	PergeTegu	long (e.g. rope)	gur+u
7786	TebulUre	long (e.g. rope)	pa+a
7787	TebulUre	long (e.g. rope)	pa+a
7788	Tiranige	long (e.g. rope)	yal+a
7789	TogoKan	long (e.g. rope)	gur+u
7790	TommoSoTongoTongo	long (e.g. rope)	pal+a
7791	ToroTegu	long (e.g. rope)	gur+u
7792	YandaDom	long (e.g. rope)	zal+a
7793	YornoSo	long (e.g. rope)	pal+a
#
13056	BankanTey	look at	tin+i
13057	BenTey	look at	tin+i
13058	Bunoge	look at	teej+e
13059	DogulDomBendiely	look at	wul+ɛ
13060	DogulDomKundialang	look at	wul+ɛ
13061	DonnoSo	look at	gɛnd+ɛ
13062	JamsayGourou	look at	iŋ+a
13063	JamsayDouentza	look at	yaŋ+a
13064	JamsayMondoro	look at	yaŋ+a
13065	Mombo	look at	mal+ye+e
13066	BonduSoNajamba	look at	tar+e
13067	Nanga	look at	ŋirⁿ+ɛ
13068	Penange	look at	seem+i
13069	Penange	look at	seem
13070	PergeTegu	look at	yɛl+ɛ
13071	TebulUre	look at	jɛr+i
13072	Tiranige	look at	jaal+o
13073	TogoKan	look at	gɛr+ɛ
13074	TommoSoTongoTongo	look at	yɛnd+ɛ
13075	ToroTegu	look at	ɛl+a
13076	YandaDom	look at	tig+ɛ
13077	YornoSo	look at	yɛn+ɛ
#
13183	BankanTey	look for, seek	zɔr+ɔ
13184	BenTey	look for, seek	jɔr+ɔ
13185	BenTey	look for, seek	lug+u+ro
13186	Bunoge	look for, seek	teg+o+le
13187	DogulDomBendiely	look for, seek	dɛn+nɛ
13188	DogulDomKundialang	look for, seek	dɛn+nɛ
13189	DonnoSo	look for, seek	dɛn+nɛ
13190	JamsayGourou	look for, seek	pow+o
13191	JamsayDouentza	look for, seek	lug+u+ro
13192	Mombo	look for, seek	yɔl+ɛ
13193	BonduSoNajamba	look for, seek	dund+ɛ
13194	Nanga	look for, seek	jɔr+ɔ
13195	Nanga	look for, seek	lug+u+ro
13196	Nanga	look for, seek	durⁿ+ɔ
13197	Penange	look for, seek	dund+ɛ
13198	PergeTegu	look for, seek	lug+u+ro
13199	TebulUre	look for, seek	zɔ+ɔ
13202	TogoKan	look for, seek	dɛn+ɛ
13203	TommoSoTongoTongo	look for, seek	dɛn+nɛ
13204	ToroTegu	look for, seek	dun+o
13205	YandaDom	look for, seek	dɛn+ɛ
13206	YornoSo	look for, seek	yi
#
3845	BenTey	loom (weaver's complete apparatus)	sur+gɔnii+njɛ
3846	BenTey	loom (weaver's complete apparatus)	jese+niin+jɛ
3847	DonnoSo	loom (weaver's complete apparatus)	kɔlɛ+y
3848	JamsayDouentza	loom (weaver's complete apparatus)	sur+gɔnii+ɲe
3849	JamsayDouentza	loom (weaver's complete apparatus)	sur+gɔjee+n
3850	Mombo	loom (weaver's complete apparatus)	sɔɔgɔ+li
3851	Nanga	loom (weaver's complete apparatus)	sura+gagɔ+rⁿi
3852	TommoSoTongoTongo	loom (weaver's complete apparatus)	gede+tiin
3853	TomoKanSegue	loom (weaver's complete apparatus)	tucɛɛ+ⁿ
3854	ToroTegu	loom (weaver's complete apparatus)	yɔru+tili+sa
3855	YandaDom	loom (weaver's complete apparatus)	sɔŋ+tiy+gon
#
13016	Mombo	love, passion (for sb or sth)	kaŋk+ayⁿ
13017	TommoSoTongoTongo	love, passion (for sb or sth)	mb+ɛ+mb+ɛ
13018	ToroTegu	love, passion (for sb or sth)	hor+sin+a
#
4422	BankanTey	lunch	mbu+rɔ+mbu+rɔ
4423	BenTey	lunch	kɛlɛ+tɛy
4424	Bunoge	lunch	ba+mpa+na+ŋge
4425	DogulDomBendiely	lunch	isiga+pana
4426	DogulDomKundialang	lunch	isigaa+pana
4427	DonnoSo	lunch	aagapa+na
4428	JamsayGourou	lunch	ninu+wⁿokɛ+ntɛ+gu
4429	JamsayDouentza	lunch	cɛ+ntɛ+gu
4430	Mombo	lunch	gili
4431	BonduSoNajamba	lunch	ke+nte+ŋgo
4432	BonduSoNajamba	lunch	ke+nda+te+ŋgo
4433	Nanga	lunch	kɔrⁿɔ+ŋɔyⁿ+pa+nda
4434	Penange	lunch	doyaa+lo
4435	PergeTegu	lunch	kɛlɛ+tɛ+gu
4436	TebulUre	lunch	uduno+mdo
4439	TogoKan	lunch	isigɛ+pana
4440	TommoSoTongoTongo	lunch	te+gu
4441	TommoSoTongoTongo	lunch	agapa+nnu
4442	TomoKanSegue	lunch	ʔiʔi+japa+na
4443	ToroTegu	lunch	kolu
4444	YandaDom	lunch	waapa+nu
4445	YornoSo	lunch	nam+leki+ne+gu
#
1528	BankanTey	lung	pusu+pasa
1529	BenTey	lung	pupu+supaa+sa
1530	BenTey	lung	cɛlɛ+pupu+supaa+sa
1531	Bunoge	lung	pusu+pusu
1532	DogulDomBendiely	lung	bus+bas
1533	DogulDomKundialang	lung	bus+baas
1534	DonnoSo	lung	ki+ndɛ+so+gu
1535	JamsayGourou	lung	pupu+zupaa+zu
1536	JamsayDouentza	lung	pupu+jupaa+ju
1537	JamsayMondoro	lung	puju+paju
1538	Mombo	lung	puju+paju
1539	BonduSoNajamba	lung	bubu+juju
1540	Nanga	lung	kɛ+ndɛ+pu+pu+su+paa+s
1541	Penange	lung	pugu+jaⁿpu+guja+ⁿ
1542	PergeTegu	lung	pupu+supaa+sa
1543	TebulUre	lung	pudu+paadu
1547	TogoKan	lung	pupu+jupaa+ju
1548	TommoSoTongoTongo	lung	ki+ndɛ+buu+du+baa+du
1549	TomoKanDiangassagou	lung	fuji+haaji
1550	TomoKanSegue	lung	hʷuhʷu+ʔuja
1551	ToroTegu	lung	kupaaⁿ+su
1552	YandaDom	lung	pupu+zupaa+zu
1553	YornoSo	lung	buuju+baaju
#
9678	BankanTey	magic (magic tricks, illusions)	bidaa+w
9679	BenTey	magic (magic tricks, illusions)	sir+di
9680	DogulDomBendiely	magic (magic tricks, illusions)	du+go
9681	DogulDomKundialang	magic (magic tricks, illusions)	dɔb
9682	DogulDomKundialang	magic (magic tricks, illusions)	dab
9683	DonnoSo	magic (magic tricks, illusions)	a+nda+l
9684	DonnoSo	magic (magic tricks, illusions)	biri+ga
9685	JamsayDouentza	magic (magic tricks, illusions)	bidi+ga
9686	Mombo	magic (magic tricks, illusions)	gine+mori+kani
9687	BonduSoNajamba	magic (magic tricks, illusions)	albi+tɛ
9688	BonduSoNajamba	magic (magic tricks, illusions)	sir+ri
9689	Nanga	magic (magic tricks, illusions)	bidi+ga
9690	PergeTegu	magic (magic tricks, illusions)	bidi+gɛ
9691	TebulUre	magic (magic tricks, illusions)	bidi+ga
9692	TogoKan	magic (magic tricks, illusions)	bili+ga
9693	TommoSoTongoTongo	magic (magic tricks, illusions)	dabi+le
9694	ToroTegu	magic (magic tricks, illusions)	mila
9695	YandaDom	magic (magic tricks, illusions)	bir+ga
9696	YornoSo	magic (magic tricks, illusions)	siri+di
#
9697	BenTey	magician, one who does magic tricks	sir+dikaⁿ+m
9698	DogulDomBendiely	magician, one who does magic tricks	dugo+du+g
9699	DogulDomKundialang	magician, one who does magic tricks	dɔb+dɔb
9700	DogulDomKundialang	magician, one who does magic tricks	dab+dab
9701	DonnoSo	magician, one who does magic tricks	biri+gaka+nnɛ
9702	JamsayDouentza	magician, one who does magic tricks	bidi+gabi+digɛ+n
9703	Mombo	magician, one who does magic tricks	gine+mori
9704	BonduSoNajamba	magician, one who does magic tricks	sir+rika+ne
9705	Nanga	magician, one who does magic tricks	bidi+gabi+di+gi
9706	PergeTegu	magician, one who does magic tricks	bidi+gɛka+rⁿan
9707	TebulUre	magician, one who does magic tricks	bidi+gabi+di+ge
9708	TogoKan	magician, one who does magic tricks	bili+gabi+li+gɛ
9709	TommoSoTongoTongo	magician, one who does magic tricks	bidɛ+kani+nɛ
9710	ToroTegu	magician, one who does magic tricks	mila+kanu
9711	ToroTegu	magician, one who does magic tricks	dag+gada
9712	YandaDom	magician, one who does magic tricks	bir+gabi+rgu+gɛ
9713	YornoSo	magician, one who does magic tricks	ginaa+moru
#
6432	BankanTey	main ceiling beam	pala+l
6433	BenTey	main ceiling beam	yara+bere
6434	Bunoge	main ceiling beam	na+ŋga+la+be
6435	DogulDomKundialang	main ceiling beam	mbu+kol
6436	DogulDomKundialang	main ceiling beam	mbu+gol+binu+ŋ
6437	DonnoSo	main ceiling beam	lalu
6438	JamsayGourou	main ceiling beam	nɛn
6439	JamsayDouentza	main ceiling beam	berea+rⁿa
6440	Mombo	main ceiling beam	sala+maaⁿto+ŋge
6441	BonduSoNajamba	main ceiling beam	goŋu+ŋu
6442	Nanga	main ceiling beam	ndowa+riyɛ
