ID	DOCULECT	CONCEPT	IPA	TOKENS	COGID	ALIGNMENT
16996	YandaDom	like, similar to	yɛŋ	yɛ ŋ	7726	yɛ ŋ
16997	YornoSo	like, similar to	gin	g i n	7727	g i n - -
16998	YornoSo	like, similar to	ŋin	ŋ i n	7727	ŋ i n - -
15104	BankanTey	limp, walk with a limp	tiirⁿ+i	t ii rⁿ + i	7735	t ii rⁿ + i
15105	BenTey	limp, walk with a limp	teg+e	t e g + e	7736	t e - g + e
15106	Bunoge	limp, walk with a limp	tiŋ+o+je	t i ŋ + o + j e	7738	t i ŋ + o + j e
15107	DogulDomKundialang	limp, walk with a limp	teg+e	t e g + e	7736	t e - g + e
15108	DonnoSo	limp, walk with a limp	teg+e	t e g + e	7736	t e - g + e
15109	JamsayGourou	limp, walk with a limp	teg+e	t e g + e	7736	t e - g + e
15110	JamsayDouentza	limp, walk with a limp	kɔɔt+e+ge	k ɔɔ t + e + g e	7741	k ɔɔ t + e + g e - -
15111	Mombo	limp, walk with a limp	teg+e	t e g + e	7736	t e - g + e
15112	Mombo	limp, walk with a limp	tiil+e	t ii l + e	7735	t ii l + e
15113	BonduSoNajamba	limp, walk with a limp	teŋg+e	t e ŋ g + e	7736	t e ŋ g + e
15114	BonduSoNajamba	limp, walk with a limp	gal+a+giy+ɛ	g a l + a + g iy + ɛ	7741	g a l + a + g iy + ɛ
15115	Nanga	limp, walk with a limp	teg+e	t e g + e	7736	t e - g + e
15116	Penange	limp, walk with a limp	teŋg+eŋk+an+i	t e ŋ g + e ŋ k + a n + i	7745	t e ŋ g + e ŋ k + a n + i
15117	PergeTegu	limp, walk with a limp	kuw+ɔ+teg+e	k u w + ɔ + t e g + e	7746	k u w + ɔ + t e g + e
15118	TebulUre	limp, walk with a limp	teg+e	t e g + e	7736	t e - g + e
15119	Tiranige	limp, walk with a limp	tiŋg+o	t i ŋ g + o	7736	t i ŋ g + o
15120	TogoKan	limp, walk with a limp	kuw+ɔ+teg+e	k u w + ɔ + t e g + e	7746	k u w + ɔ + t e g + e
15121	TommoSoTongoTongo	limp, walk with a limp	anut+e+ge	a n u t + e + g e	7750	a n u t + e + g e
15122	ToroTegu	limp, walk with a limp	tiŋ+u+no	t i ŋ + u + n o	7751	t i ŋ + u + n o
15123	YandaDom	limp, walk with a limp	teg+e	t e g + e	7736	t e - g + e
15124	YornoSo	limp, walk with a limp	teg+e	t e g + e	7736	t e - g + e
15125	YornoSo	limp, walk with a limp	kub+ɔ+teg+e	k u b + ɔ + t e g + e	7746	k u b + ɔ + t e g + e
14207	BenTey	line (shape)	siwaa	s i w aa	7752	s i w aa
14208	Bunoge	line (shape)	siju	s i j u	7753	s i j u - -
14209	DogulDomBendiely	line (shape)	sizi+ŋ	s i z i + ŋ	7753	s i z i + ŋ
14210	JamsayMondoro	line (shape)	sije	s i j e	7753	s i j e - -
14211	Mombo	line (shape)	oji	o j i	7757	o j i
14212	BonduSoNajamba	line (shape)	sijoo	s i j oo	7753	s i j oo - -
14213	Nanga	line (shape)	siwa	s i w a	7752	s i w a
14214	Penange	line (shape)	diidi	d ii d i	7759	d ii d i
14215	Tiranige	line (shape)	siji	s i j i	7753	s i j i - -
14216	TogoKan	line (shape)	sije	s i j e	7753	s i j e - -
14217	TommoSoTongoTongo	line (shape)	sidu	s i d u	7753	s i d u - -
14218	YornoSo	line (shape)	siji	s i j i	7753	s i j i - -
2317	BankanTey	lip (of mouth)	mbu+buna+maa	m b u + b u n a + m aa	7760	m b u + b u n a + m aa
2318	BenTey	lip (of mouth)	moona+wⁿaa	m oo n a + wⁿ aa	7761	m oo n a + wⁿ aa
2319	DogulDomBendiely	lip (of mouth)	kɛn+nuna+ma	k ɛ n + n u n a + m a	7763	k ɛ n + n u n a + m a
2320	JamsayDouentza	lip (of mouth)	kaanɔ+wⁿɔ	k aa n ɔ + wⁿ ɔ	7764	k aa n ɔ + wⁿ ɔ
2321	Mombo	lip (of mouth)	doni+guju	d o n i + g u j u	7765	d o n i + g u j u
2322	BonduSoNajamba	lip (of mouth)	ibina+maa	i b i n a + m aa	7762	i b i n a + m aa
2323	Nanga	lip (of mouth)	nɔɔke+ri	n ɔɔ k e + r i	7766	n ɔɔ k e + r i
2324	Nanga	lip (of mouth)	nɔɔna+ma	n ɔɔ n a + m a	7761	n ɔɔ n a + m a
2325	Penange	lip (of mouth)	don+guju	d o n + g u j u	7765	d o n - + g u j u
2326	TebulUre	lip (of mouth)	mbu+du+go	m b u + d u + g o	7768	m b u + d u + g o
2327	Tiranige	lip (of mouth)	cɛni	c ɛ n i	7769	c ɛ n i
2328	TommoSoTongoTongo	lip (of mouth)	kɛn+nɛkuu	k ɛ n + n ɛ k uu	7770	k ɛ n + n ɛ k uu
2329	TomoKanDiangassagou	lip (of mouth)	kaaⁿku+njɛ	k aaⁿ k u + n j ɛ	7771	k aaⁿ k u + n j ɛ
2330	TomoKanSegue	lip (of mouth)	kaaⁿku+njɛ	k aaⁿ k u + n j ɛ	7771	k aaⁿ k u + n j ɛ
2331	ToroTegu	lip (of mouth)	kagu+su	k a g u + s u	7773	k a g u + s u
2332	YornoSo	lip (of mouth)	kɛnɛ	k ɛ n ɛ	7769	k ɛ n ɛ
13270	BankanTey	listen to (sth, sb)	dind+e	d i n d + e	7774	d i n d + e
13271	BenTey	listen to (sth, sb)	dil+e	d i l + e	7774	d i l - + e
13272	Bunoge	listen to (sth, sb)	nund+e	n u n d + e	7777	n u n d + e - - - -
13273	DogulDomBendiely	listen to (sth, sb)	nend+iy+e	n e n d + iy + e	7777	n e n d + iy + e - -
13274	DogulDomBendiely	listen to (sth, sb)	nend+i	n e n d + i	7777	n e n d + i - - - -
13275	DogulDomKundialang	listen to (sth, sb)	neend+y+e	n ee n d + y + e	7777	n ee n d + y + e - -
13276	DonnoSo	listen to (sth, sb)	keɲ+ɲe+e	k e ɲ + ɲ e + e	7780	k e ɲ + ɲ e + e
13277	JamsayGourou	listen to (sth, sb)	keg+e+re	k e g + e + r e	7781	k e g + e + r e
13278	JamsayDouentza	listen to (sth, sb)	ceg+e+re	c e g + e + r e	7781	c e g + e + r e
13279	Mombo	listen to (sth, sb)	nund+y+e+e	n u n d + y + e + e	7777	n u n d + y + e + e
13280	BonduSoNajamba	listen to (sth, sb)	ndiy+e	n d iy + e	7776	n d iy + e
13281	Nanga	listen to (sth, sb)	dend+e	d e n d + e	7774	d e n d + e
13282	Penange	listen to (sth, sb)	nund+y+e	n u n d + y + e	7777	n u n d + y + e - -
13283	PergeTegu	listen to (sth, sb)	ceg+e+re	c e g + e + r e	7781	c e g + e + r e
13284	TebulUre	listen to (sth, sb)	nund+i+i	n u n d + i + i	7777	n u n d + i + i - -
13285	Tiranige	listen to (sth, sb)	daar+i+yo	d aa r + i + yo	7788	d aa r + i + yo
13286	TogoKan	listen to (sth, sb)	keŋ+e+re	k e ŋ + e + r e	7781	k e ŋ + e + r e
13287	TommoSoTongoTongo	listen to (sth, sb)	keen+i+ye	k ee n + i + ye	7780	k ee n + - i + ye
13288	ToroTegu	listen to (sth, sb)	cer+e	c e r + e	7791	c e r + e
13289	ToroTegu	listen to (sth, sb)	hɛt+tin+akarⁿ+a	h ɛ t + t i n + a k a rⁿ + a	7795	h ɛ t + t i n + a k a rⁿ + a
13290	YandaDom	listen to (sth, sb)	nind+iy+o	n i n d + iy + o	7777	n i n d + iy + o - -
13291	YornoSo	listen to (sth, sb)	kiŋɛ+ɛ	k i ŋ ɛ + ɛ	7793	k i ŋ ɛ + ɛ
1479	Ampari	liver	ke+nda	k e + n d a	7797	k e + n d a - - - - -
1480	BankanTey	liver	kɛ+ndɛ	k ɛ + n d ɛ	7797	k ɛ + n d ɛ - - - - -
1481	BenTey	liver	cɛlɛ	c ɛ l ɛ	7798	c ɛ l ɛ
1482	BenTey	liver	kɛlɛ	k ɛ l ɛ	7798	k ɛ l ɛ
1483	Bunoge	liver	ki+nda	k i + n d a	7797	k i + n d a - - - - -
1484	DogulDomBendiely	liver	ki+nda	k i + n d a	7797	k i + n d a - - - - -
1485	DogulDomKundialang	liver	ki+ndaa	k i + n d aa	7797	k i + n d aa - - - - -
1486	DonnoSo	liver	ki+ndɛ+gɛ+ŋ	k i + n d ɛ + g ɛ + ŋ	7797	k i + n d ɛ + g ɛ + ŋ
1487	JamsayGourou	liver	kɛnɛ	k ɛ n ɛ	7798	k ɛ n ɛ
1488	JamsayDouentza	liver	cɛnɛ	c ɛ n ɛ	7798	c ɛ n ɛ
1489	JamsayMondoro	liver	cɛnɛ	c ɛ n ɛ	7798	c ɛ n ɛ
1490	Mombo	liver	ki+nda	k i + n d a	7797	k i + n d a - - - - -
1491	BonduSoNajamba	liver	ke+ndaa	k e + n d aa	7797	k e + n d aa - - - - -
1492	Nanga	liver	kɛ+ndɛ	k ɛ + n d ɛ	7797	k ɛ + n d ɛ - - - - -
1493	Penange	liver	ki+nda	k i + n d a	7797	k i + n d a - - - - -
1494	PergeTegu	liver	kɛlɛ	k ɛ l ɛ	7798	k ɛ l ɛ
1495	TebulUre	liver	cɛ+ndɛ	c ɛ + n d ɛ	7797	c ɛ + n d ɛ - - - - -
1498	TogoKan	liver	kɛnɛ	k ɛ n ɛ	7798	k ɛ n ɛ
1499	TomoKanDiangassagou	liver	ca+nda+la	c a + n d a + l a	7813	c a + n d a + l a
1500	TomoKanSegue	liver	ca+nda+la	c a + n d a + l a	7813	c a + n d a + l a
1501	ToroTegu	liver	cɛla	c ɛ l a	7798	c ɛ l a
1502	YandaDom	liver	ci+nda	c i + n d a	7797	c i + n d a - - - - -
1503	YornoSo	liver	kinɛ	k i n ɛ	7798	k i n ɛ
7649	BenTey	lock (on door, etc.)	dogu+ru	d o g u + r u	7814	d o g u + r u
7650	DogulDomBendiely	lock (on door, etc.)	te+mbu+ru+g	t e + m b u + r u + g	7816	t e + m b u + r u + g
7651	DogulDomKundialang	lock (on door, etc.)	dagu+dagu+ŋ	d a g u + d a g u + ŋ	7817	d a g u + d a g u + ŋ
7652	DonnoSo	lock (on door, etc.)	taŋa+da+ga	t a ŋ a + d a + g a	7818	t a ŋ a + d a + g a
7653	JamsayDouentza	lock (on door, etc.)	cɛwɛ+sɔɣɔ	c ɛ w ɛ + s ɔ ɣ ɔ	7819	c ɛ w ɛ + s ɔ ɣ ɔ
7654	Mombo	lock (on door, etc.)	booⁿda+ga	b ooⁿ d a + g a	7820	b ooⁿ d a + g a
7655	BonduSoNajamba	lock (on door, etc.)	kufa+ru	k u f a + r u	7815	k u f a + r u
7656	Nanga	lock (on door, etc.)	dogi+ri	d o g i + r i	7814	d o g i + r i
7657	PergeTegu	lock (on door, etc.)	ci+ŋgɛ+sɔ+gu	c i + ŋ g ɛ + s ɔ + g u	7822	c i + ŋ g ɛ + s ɔ + g u
7658	TebulUre	lock (on door, etc.)	ka+ŋgada+gu+o	k a + ŋ g a d a + g u + o	7823	k a + ŋ g a d a + g u + o
7659	Tiranige	lock (on door, etc.)	bowⁿ+pɔwɔ	b o wⁿ + p ɔ w ɔ	7824	b o wⁿ + p ɔ w ɔ
7660	Tiranige	lock (on door, etc.)	pɔwɔ	p ɔ w ɔ	7824	- - - - p ɔ w ɔ
7661	TogoKan	lock (on door, etc.)	kaⁿti+mi	k aⁿ t i + m i	7825	k aⁿ t i + m i
7662	TommoSoTongoTongo	lock (on door, etc.)	taada+ga	t aa d a + g a	7820	t aa d a + g a
7663	ToroTegu	lock (on door, etc.)	kati+lu	k a t i + l u	7827	k a t i + l u
7664	YandaDom	lock (on door, etc.)	saŋ	s a ŋ	7828	s a ŋ
7665	YornoSo	lock (on door, etc.)	taaⁿda+ga	t aaⁿ d a + g a	7820	t aaⁿ d a + g a
7666	YornoSo	lock (on door, etc.)	taaⁿsɔ+gɔ	t aaⁿ s ɔ + g ɔ	7831	t aaⁿ s ɔ + g ɔ
7772	Ampari	long (e.g. rope)	mwɛɛⁿ	m w ɛɛⁿ	7832	m w ɛɛⁿ
7773	BankanTey	long (e.g. rope)	gurⁿawⁿ	g u rⁿ a wⁿ	7833	g u rⁿ a wⁿ
7774	BenTey	long (e.g. rope)	gurɔw	g u r ɔ w	7833	g u r ɔ w
7775	Bunoge	long (e.g. rope)	gol+o	g o l + o	7836	g o l + o
7776	DogulDomKundialang	long (e.g. rope)	jalaŋ	j a l a ŋ	7835	j a l a ŋ - -
7777	DonnoSo	long (e.g. rope)	pal+a	p a l + a	7838	p a l + a
7778	JamsayGourou	long (e.g. rope)	gur+u	g u r + u	7836	g u r + u
7779	JamsayDouentza	long (e.g. rope)	gur+u	g u r + u	7836	g u r + u
7780	JamsayMondoro	long (e.g. rope)	gur+u	g u r + u	7836	g u r + u
7781	Mombo	long (e.g. rope)	goll+o	g o ll + o	7836	g o ll + o
7782	BonduSoNajamba	long (e.g. rope)	jalɛ+ɛ	j a l ɛ + ɛ	7835	j a l ɛ - + ɛ
7783	Nanga	long (e.g. rope)	gur+ɔ	g u r + ɔ	7836	g u r + ɔ
7784	Penange	long (e.g. rope)	gol+o	g o l + o	7836	g o l + o
7785	PergeTegu	long (e.g. rope)	gur+u	g u r + u	7836	g u r + u
7786	TebulUre	long (e.g. rope)	pa+a	p a + a	7838	p a - + a
7787	TebulUre	long (e.g. rope)	pa+a	p a + a	7838	p a - + a
7788	Tiranige	long (e.g. rope)	yal+a	ya l + a	7847	ya l + a
7789	TogoKan	long (e.g. rope)	gur+u	g u r + u	7836	g u r + u
7790	TommoSoTongoTongo	long (e.g. rope)	pal+a	p a l + a	7838	p a l + a
7791	ToroTegu	long (e.g. rope)	gur+u	g u r + u	7836	g u r + u
7792	YandaDom	long (e.g. rope)	zal+a	z a l + a	7851	z a l + a
7793	YornoSo	long (e.g. rope)	pal+a	p a l + a	7838	p a l + a
13056	BankanTey	look at	tin+i	t i n + i	7852	t i n + i
13057	BenTey	look at	tin+i	t i n + i	7852	t i n + i
13058	Bunoge	look at	teej+e	t ee j + e	7855	t ee j + e
13059	DogulDomBendiely	look at	wul+ɛ	w u l + ɛ	7856	w u l + ɛ
13060	DogulDomKundialang	look at	wul+ɛ	w u l + ɛ	7856	w u l + ɛ
13061	DonnoSo	look at	gɛnd+ɛ	g ɛ n d + ɛ	7858	g ɛ n d + ɛ
13062	JamsayGourou	look at	iŋ+a	i ŋ + a	7859	i ŋ + a
13063	JamsayDouentza	look at	yaŋ+a	ya ŋ + a	7859	ya ŋ + a
13064	JamsayMondoro	look at	yaŋ+a	ya ŋ + a	7859	ya ŋ + a
13065	Mombo	look at	mal+ye+e	m a l + ye + e	7862	m a l + ye + e
13066	BonduSoNajamba	look at	tar+e	t a r + e	7854	t a r + e
13067	Nanga	look at	ŋirⁿ+ɛ	ŋ i rⁿ + ɛ	7863	ŋ i rⁿ + ɛ
13068	Penange	look at	seem+i	s ee m + i	7864	s ee m + i
13069	Penange	look at	seem	s ee m	7864	s ee m - -
13070	PergeTegu	look at	yɛl+ɛ	yɛ l + ɛ	7865	yɛ l + ɛ
13071	TebulUre	look at	jɛr+i	j ɛ r + i	7866	j ɛ r + i
13072	Tiranige	look at	jaal+o	j aa l + o	7867	j aa l + o
13073	TogoKan	look at	gɛr+ɛ	g ɛ r + ɛ	7863	g ɛ r + ɛ
13074	TommoSoTongoTongo	look at	yɛnd+ɛ	yɛ n d + ɛ	7858	- yɛ n d + ɛ
13075	ToroTegu	look at	ɛl+a	ɛ l + a	7870	ɛ l + a
13076	YandaDom	look at	tig+ɛ	t i g + ɛ	7871	t i g + ɛ
13077	YornoSo	look at	yɛn+ɛ	yɛ n + ɛ	7859	yɛ n + ɛ
13183	BankanTey	look for, seek	zɔr+ɔ	z ɔ r + ɔ	7872	z ɔ r + ɔ
13184	BenTey	look for, seek	jɔr+ɔ	j ɔ r + ɔ	7872	j ɔ r + ɔ
13185	BenTey	look for, seek	lug+u+ro	l u g + u + r o	7879	l u g + u + r o
13186	Bunoge	look for, seek	teg+o+le	t e g + o + l e	7875	t e g + o + l e
13187	DogulDomBendiely	look for, seek	dɛn+nɛ	d ɛ n + n ɛ	7886	d ɛ n + n ɛ
13188	DogulDomKundialang	look for, seek	dɛn+nɛ	d ɛ n + n ɛ	7886	d ɛ n + n ɛ
13189	DonnoSo	look for, seek	dɛn+nɛ	d ɛ n + n ɛ	7886	d ɛ n + n ɛ
13190	JamsayGourou	look for, seek	pow+o	p o w + o	7880	p o w + o
13191	JamsayDouentza	look for, seek	lug+u+ro	l u g + u + r o	7879	l u g + u + r o
13192	Mombo	look for, seek	yɔl+ɛ	yɔ l + ɛ	7881	yɔ l + ɛ
13193	BonduSoNajamba	look for, seek	dund+ɛ	d u n d + ɛ	7874	d u n d + ɛ
13194	Nanga	look for, seek	jɔr+ɔ	j ɔ r + ɔ	7872	j ɔ r + ɔ
13195	Nanga	look for, seek	lug+u+ro	l u g + u + r o	7879	l u g + u + r o
13196	Nanga	look for, seek	durⁿ+ɔ	d u rⁿ + ɔ	7888	d u rⁿ + ɔ
13197	Penange	look for, seek	dund+ɛ	d u n d + ɛ	7874	d u n d + ɛ
13198	PergeTegu	look for, seek	lug+u+ro	l u g + u + r o	7879	l u g + u + r o
13199	TebulUre	look for, seek	zɔ+ɔ	z ɔ + ɔ	7872	z ɔ - + ɔ
13202	TogoKan	look for, seek	dɛn+ɛ	d ɛ n + ɛ	7886	d ɛ n + - ɛ
13203	TommoSoTongoTongo	look for, seek	dɛn+nɛ	d ɛ n + n ɛ	7886	d ɛ n + n ɛ
13204	ToroTegu	look for, seek	dun+o	d u n + o	7888	d u n + o
13205	YandaDom	look for, seek	dɛn+ɛ	d ɛ n + ɛ	7886	d ɛ n + - ɛ
13206	YornoSo	look for, seek	yi	yi	7890	yi
3845	BenTey	loom (weaver's complete apparatus)	sur+gɔnii+njɛ	s u r + g ɔ n ii + n j ɛ	7891	s u r + g ɔ n ii + n j ɛ
3846	BenTey	loom (weaver's complete apparatus)	jese+niin+jɛ	j e s e + n ii n + j ɛ	7900	j e s e + n ii n + j ɛ
3847	DonnoSo	loom (weaver's complete apparatus)	kɔlɛ+y	k ɔ l ɛ + y	7892	k ɔ l ɛ + y
3848	JamsayDouentza	loom (weaver's complete apparatus)	sur+gɔnii+ɲe	s u r + g ɔ n ii + ɲ e	7891	s u r + g ɔ n ii + ɲ - e
3849	JamsayDouentza	loom (weaver's complete apparatus)	sur+gɔjee+n	s u r + g ɔ j ee + n	7891	s u r + g ɔ j ee + n - -
3850	Mombo	loom (weaver's complete apparatus)	sɔɔgɔ+li	s ɔɔ g ɔ + l i	7894	s ɔɔ g ɔ + l i
3851	Nanga	loom (weaver's complete apparatus)	sura+gagɔ+rⁿi	s u r a + g a g ɔ + rⁿ i	7895	s u r a + g a g ɔ + rⁿ i
3852	TommoSoTongoTongo	loom (weaver's complete apparatus)	gede+tiin	g e d e + t ii n	7896	g e d e + t ii n
3853	TomoKanSegue	loom (weaver's complete apparatus)	tucɛɛ+ⁿ	t u c ɛɛ +ⁿ	7897	t u c ɛɛ +ⁿ
3854	ToroTegu	loom (weaver's complete apparatus)	yɔru+tili+sa	yɔ r u + t i l i + s a	7898	yɔ r u + t i l i + s a
3855	YandaDom	loom (weaver's complete apparatus)	sɔŋ+tiy+gon	s ɔ ŋ + t iy + g o n	7899	s ɔ ŋ + t iy + g o n
13016	Mombo	love, passion (for sb or sth)	kaŋk+ayⁿ	k a ŋ k + ayⁿ	7901	k a ŋ k + ayⁿ
13017	TommoSoTongoTongo	love, passion (for sb or sth)	mb+ɛ+mb+ɛ	m b + ɛ + m b + ɛ	7902	m b + ɛ + m b + ɛ
13018	ToroTegu	love, passion (for sb or sth)	hor+sin+a	h o r + s i n + a	7903	h o r + s i n + a
4422	BankanTey	lunch	mbu+rɔ+mbu+rɔ	m b u + r ɔ + m b u + r ɔ	7904	m b u + r ɔ + m b u + r ɔ
4423	BenTey	lunch	kɛlɛ+tɛy	k ɛ l ɛ + t ɛy	7905	k ɛ l ɛ + t ɛy - - -
4424	Bunoge	lunch	ba+mpa+na+ŋge	b a + m p a + n a + ŋ g e	7907	b a + m p a + n a + ŋ g e
4425	DogulDomBendiely	lunch	isiga+pana	i s i g a + p a n a	7908	i s i g a + p a n a
4426	DogulDomKundialang	lunch	isigaa+pana	i s i g aa + p a n a	7908	i s i g aa + p a n a
4427	DonnoSo	lunch	aagapa+na	aa g a p a + n a	7910	aa g a p a + n a
4428	JamsayGourou	lunch	ninu+wⁿokɛ+ntɛ+gu	n i n u + wⁿ o k ɛ + n t ɛ + g u	7912	n i n u + wⁿ o k ɛ + n t ɛ + g u
4429	JamsayDouentza	lunch	cɛ+ntɛ+gu	c ɛ + n t ɛ + g u	7911	c ɛ + n t ɛ + g u
4430	Mombo	lunch	gili	g i l i	7913	g i l i
4431	BonduSoNajamba	lunch	ke+nte+ŋgo	k e + n t e + ŋ g o	7906	k e + n t e + - - - ŋ g o
4432	BonduSoNajamba	lunch	ke+nda+te+ŋgo	k e + n d a + t e + ŋ g o	7906	k e + n d a + t e + ŋ g o
4433	Nanga	lunch	kɔrⁿɔ+ŋɔyⁿ+pa+nda	k ɔ rⁿ ɔ + ŋ ɔyⁿ + p a + n d a	7914	k ɔ rⁿ ɔ + ŋ ɔyⁿ + p a + n d a
4434	Penange	lunch	doyaa+lo	d oyaa + l o	7915	d oyaa + l o
4435	PergeTegu	lunch	kɛlɛ+tɛ+gu	k ɛ l ɛ + t ɛ + g u	7905	k ɛ l ɛ + t ɛ + g u
4436	TebulUre	lunch	uduno+mdo	u d u n o + m d o	7917	u d u n o + m d o
4439	TogoKan	lunch	isigɛ+pana	i s i g ɛ + p a n a	7908	i s i g ɛ + p a n a
4440	TommoSoTongoTongo	lunch	te+gu	t e + g u	7919	t e + g u
4441	TommoSoTongoTongo	lunch	agapa+nnu	a g a p a + nn u	7910	a g a p a + nn u
4442	TomoKanSegue	lunch	ʔiʔi+japa+na	ʔ i ʔ i + j a p a + n a	7920	ʔ i ʔ i + j a p a + n a
4443	ToroTegu	lunch	kolu	k o l u	7921	k o l u
4444	YandaDom	lunch	waapa+nu	w aa p a + n u	7922	w aa p a + n u
4445	YornoSo	lunch	nam+leki+ne+gu	n a m + l e k i + n e + g u	7923	n a m + l e k i + n e + g u
1528	BankanTey	lung	pusu+pasa	p u s u + p a s a	7924	p u s u + p a s a
1529	BenTey	lung	pupu+supaa+sa	p u p u + s u p aa + s a	7925	- - - - - p u p u + s u p aa + s a
1530	BenTey	lung	cɛlɛ+pupu+supaa+sa	c ɛ l ɛ + p u p u + s u p aa + s a	7925	c ɛ l ɛ + p u p u + s u p aa + s a
1531	Bunoge	lung	pusu+pusu	p u s u + p u s u	7924	p u s u + p u s u
1532	DogulDomBendiely	lung	bus+bas	b u s + b a s	7924	b u s - + b a s -
1533	DogulDomKundialang	lung	bus+baas	b u s + b aa s	7924	b u s - + b aa s -
1534	DonnoSo	lung	ki+ndɛ+so+gu	k i + n d ɛ + s o + g u	7930	k i + n d ɛ + s o + g u
1535	JamsayGourou	lung	pupu+zupaa+zu	p u p u + z u p aa + z u	7925	- - - - - p u p u + z u p aa + z u
1536	JamsayDouentza	lung	pupu+jupaa+ju	p u p u + j u p aa + j u	7925	- - - - - p u p u + j u p aa + j u
1537	JamsayMondoro	lung	puju+paju	p u j u + p a j u	7924	p u j u + p a j u
1538	Mombo	lung	puju+paju	p u j u + p a j u	7924	p u j u + p a j u
1539	BonduSoNajamba	lung	bubu+juju	b u b u + j u j u	7926	b u b u + j u j u
1540	Nanga	lung	kɛ+ndɛ+pu+pu+su+paa+s	k ɛ + n d ɛ + p u + p u + s u + p aa + s	7935	k ɛ + n d ɛ + p u + p u + s u + p aa + s -
1541	Penange	lung	pugu+jaⁿpu+guja+ⁿ	p u g u + j aⁿ p u + g u j a +ⁿ	7936	p u g u + j aⁿ p u + g u j a +ⁿ
1542	PergeTegu	lung	pupu+supaa+sa	p u p u + s u p aa + s a	7925	- - - - - p u p u + s u p aa + s a
1543	TebulUre	lung	pudu+paadu	p u d u + p aa d u	7924	p u d u + p aa d u
1547	TogoKan	lung	pupu+jupaa+ju	p u p u + j u p aa + j u	7925	- - - - - p u p u + j u p aa + j u
1548	TommoSoTongoTongo	lung	ki+ndɛ+buu+du+baa+du	k i + n d ɛ + b uu + d u + b aa + d u	7935	k i + n d ɛ + - - - b uu + d u + b aa + d u
1549	TomoKanDiangassagou	lung	fuji+haaji	f u j i + h aa j i	7941	f u j i + h aa j i
1550	TomoKanSegue	lung	hʷuhʷu+ʔuja	hʷ u hʷ u + ʔ u j a	7942	hʷ u hʷ u + ʔ u j a
1551	ToroTegu	lung	kupaaⁿ+su	k u p aaⁿ + s u	7943	k u p aaⁿ + s u
1552	YandaDom	lung	pupu+zupaa+zu	p u p u + z u p aa + z u	7925	- - - - - p u p u + z u p aa + z u
1553	YornoSo	lung	buuju+baaju	b uu j u + b aa j u	7924	b uu j u + b aa j u
9678	BankanTey	magic (magic tricks, illusions)	bidaa+w	b i d aa + w	7944	b i d aa + w
9679	BenTey	magic (magic tricks, illusions)	sir+di	s i r + d i	7945	s i r - + d i
9680	DogulDomBendiely	magic (magic tricks, illusions)	du+go	d u + g o	7947	d u + g o
9681	DogulDomKundialang	magic (magic tricks, illusions)	dɔb	d ɔ b	7948	d ɔ b
9682	DogulDomKundialang	magic (magic tricks, illusions)	dab	d a b	7948	d a b
9683	DonnoSo	magic (magic tricks, illusions)	a+nda+l	a + n d a + l	7949	a + n d a + l
9684	DonnoSo	magic (magic tricks, illusions)	biri+ga	b i r i + g a	7955	b i r i + g a
9685	JamsayDouentza	magic (magic tricks, illusions)	bidi+ga	b i d i + g a	7955	b i d i + g a
9686	Mombo	magic (magic tricks, illusions)	gine+mori+kani	g i n e + m o r i + k a n i	7951	g i n e + m o r i + k a n i
9687	BonduSoNajamba	magic (magic tricks, illusions)	albi+tɛ	a l b i + t ɛ	7946	a l b i + t ɛ
9688	BonduSoNajamba	magic (magic tricks, illusions)	sir+ri	s i r + r i	7945	s i r - + r i
9689	Nanga	magic (magic tricks, illusions)	bidi+ga	b i d i + g a	7955	b i d i + g a
9690	PergeTegu	magic (magic tricks, illusions)	bidi+gɛ	b i d i + g ɛ	7955	b i d i + g ɛ
9691	TebulUre	magic (magic tricks, illusions)	bidi+ga	b i d i + g a	7955	b i d i + g a
9692	TogoKan	magic (magic tricks, illusions)	bili+ga	b i l i + g a	7955	b i l i + g a
9693	TommoSoTongoTongo	magic (magic tricks, illusions)	dabi+le	d a b i + l e	7956	d a b i + l e
9694	ToroTegu	magic (magic tricks, illusions)	mila	m i l a	7957	m i l a
9695	YandaDom	magic (magic tricks, illusions)	bir+ga	b i r + g a	7955	b i r - + g a
9696	YornoSo	magic (magic tricks, illusions)	siri+di	s i r i + d i	7945	s i r i + d i
9697	BenTey	magician, one who does magic tricks	sir+dikaⁿ+m	s i r + d i k aⁿ + m	7958	s i r + d i k aⁿ + m -
9698	DogulDomBendiely	magician, one who does magic tricks	dugo+du+g	d u g o + d u + g	7960	d u g o + d u + g
9699	DogulDomKundialang	magician, one who does magic tricks	dɔb+dɔb	d ɔ b + d ɔ b	7961	d ɔ b + d ɔ b
9700	DogulDomKundialang	magician, one who does magic tricks	dab+dab	d a b + d a b	7961	d a b + d a b
9701	DonnoSo	magician, one who does magic tricks	biri+gaka+nnɛ	b i r i + g a k a + nn ɛ	7962	b i r i + g a k a + nn ɛ -
9702	JamsayDouentza	magician, one who does magic tricks	bidi+gabi+digɛ+n	b i d i + g a b i + d i g ɛ + n	7963	b i d i + g a b i + d i g ɛ + n -
9703	Mombo	magician, one who does magic tricks	gine+mori	g i n e + m o r i	7964	g i n e + m o r i
9704	BonduSoNajamba	magician, one who does magic tricks	sir+rika+ne	s i r + r i k a + n e	7958	s i r + r i k a + n e
