# Wordlist

# DATA
ID	DOCULECT	CONCEPT	IPA
6113	TommoSoTongoTongo	copper alloys (yellowish)	mèn+nùbá+nú
6114	YornoSo	copper alloys (yellowish)	mɛ̀n+bán
6115	YornoSo	copper alloys (yellowish)	mɛ́n
#
5250	BankanTey	corn, maize	bàràɛ̀+mbɛ̌+y
5251	BenTey	corn, maize	bàr+měy+ⁿ
5252	Bunoge	corn, maize	dílí+mà
5253	DogulDomBendiely	corn, maize	sàmì+yó+gó
5254	DogulDomKundialang	corn, maize	sàmì+yó+gò
5255	DonnoSo	corn, maize	sàmɛ̀+m+mɛ́
5256	JamsayGourou	corn, maize	pòrò+yúyú+ⁿ
5257	JamsayDouentza	corn, maize	pòròò+ɲúɲú
5258	Mombo	corn, maize	ɛ̀+mbɛ̀+dúlú+má
5259	BonduSoNajamba	corn, maize	màdè+mbá+ŋgó
5260	Nanga	corn, maize	jàrⁿà+mbɛ́
5261	Penange	corn, maize	dàl+màyò+gó
5262	PergeTegu	corn, maize	bàràɛ̀ɛ̀+mbɛ́
5263	TebulUre	corn, maize	sàrⁿàɛ̀+mbɛ́
5264	Tiranige	corn, maize	dùmà+yòò+gé
5265	TogoKan	corn, maize	màɲɛ̀+rⁿɛ̀+má
5266	TommoSoTongoTongo	corn, maize	sànàɛ̀+m+mɛ́
5267	TomoKanSegue	corn, maize	màn+jàrà+ɲù+mà
5268	ToroTegu	corn, maize	tɔ̀rⁿí+yⁿàrⁿà
5269	YandaDom	corn, maize	sànàɛ̀+mɛ̀
5270	YornoSo	corn, maize	sàrⁿàɛ̀+mɛ́
#
6354	BankanTey	corner (external, of house)	zɔ̀+mbɔ́
6355	BenTey	corner (external, of house)	cɛ́síí
6356	BenTey	corner (external, of house)	sìwáà
6357	DogulDomBendiely	corner (external, of house)	pɛ́lɛ̀
6358	DogulDomKundialang	corner (external, of house)	pɛ́lɛ̀+ŋ̀
6359	DonnoSo	corner (external, of house)	yɔ́+ŋgɛ̀+rɛ̀
6360	JamsayDouentza	corner (external, of house)	sìwɛ́
6361	Mombo	corner (external, of house)	kélè
6362	BonduSoNajamba	corner (external, of house)	dùràá
6363	Nanga	corner (external, of house)	sìwâ
6364	Penange	corner (external, of house)	sɔ́+gɔ́
6365	PergeTegu	corner (external, of house)	ìrèsì+wɛ́
6366	TebulUre	corner (external, of house)	cér+gó
6367	Tiranige	corner (external, of house)	cɛ̀ɛ̀lɛ̀
6368	TogoKan	corner (external, of house)	sìwɛ́
6369	TogoKan	corner (external, of house)	sìyɛ́
6370	TommoSoTongoTongo	corner (external, of house)	gìnɛ̀+sìbɛ́
6371	ToroTegu	corner (external, of house)	síwá
6372	YandaDom	corner (external, of house)	ʔə̀lò+sìbà
6373	YornoSo	corner (external, of house)	sìbɛ́
#
6374	BankanTey	corner (internal)	bó+ŋgú+rú
6375	BenTey	corner (internal)	gìgà+lí
6376	DogulDomBendiely	corner (internal)	bò+mbó
6377	DogulDomKundialang	corner (internal)	pɛ́lɛ̀+ŋ̀
6378	DonnoSo	corner (internal)	yɔ́+ŋgɛ̀+rɛ̀
6379	JamsayDouentza	corner (internal)	sìwɛ́
6380	JamsayDouentza	corner (internal)	gìgǎ+n
6381	JamsayDouentza	corner (internal)	lògò+jó
6382	Mombo	corner (internal)	bɔ́n+jɔ́
6383	BonduSoNajamba	corner (internal)	yóóbù+ndù
6384	BonduSoNajamba	corner (internal)	ɛ̀njɛ̀ɛ̀+njɛ̂ɛ̂
6385	Nanga	corner (internal)	lòlò+gí
6386	PergeTegu	corner (internal)	dùm+dɔ́
6387	TebulUre	corner (internal)	tó+gú
6388	Tiranige	corner (internal)	ɛ́ɛ́lɛ́
6389	TogoKan	corner (internal)	bɔ̀ŋú
6390	TogoKan	corner (internal)	lòlò+gùjó
6391	TommoSoTongoTongo	corner (internal)	gìnɛ̀+sìbɛ́
6392	ToroTegu	corner (internal)	pɛ̀tí
6393	YornoSo	corner (internal)	lògò+jòý
#
3798	Ampari	cotton	kùráá+ndè
3799	Ampari	cotton	à+ndá+sàrà+kùráá+ndè
3800	BankanTey	cotton	nà+mú
3801	BenTey	cotton	nàà+mbú
3802	BenTey	cotton	nàà+mú
3803	Bunoge	cotton	kɔ́ɔ́+ndè
3804	DogulDomBendiely	cotton	kɛ̀ɲ+ɲɛ́
3805	DogulDomKundialang	cotton	kɛ̀ɲ+ɲɛ́
3806	DonnoSo	cotton	kɛ̀m+nɛ̌y
3807	JamsayGourou	cotton	nàà+mú
3808	JamsayDouentza	cotton	nàá+m
3809	JamsayMondoro	cotton	nàá+m
3810	Mombo	cotton	kɔ́ɔ́+ndí
3811	BonduSoNajamba	cotton	sá+gò
3812	Nanga	cotton	nàà+mbí
3813	Penange	cotton	kɔ́ɔ́+ndè
3814	PergeTegu	cotton	nàà+mbú
3815	TebulUre	cotton	cɛ̀m+dɛ́
3816	Tiranige	cotton	kɔ̀ɔ̀ní
3817	TogoKan	cotton	kɔ́nú
3818	TommoSoTongoTongo	cotton	kɛ̀ɲ+ɲɛ́
3819	TomoKanSegue	cotton	kùní
3820	ToroTegu	cotton	nǎ+m
3821	YandaDom	cotton	cèɲè
3822	YandaDom	cotton	cɛ̀ɲɛ̀
3823	YornoSo	cotton	nà+mú
#
2635	BankanTey	cough (verb only)	kós+í+yé
2636	BenTey	cough (verb only)	kóg+ú+só
2637	Bunoge	cough (verb only)	tíg+è
2638	DogulDomKundialang	cough (verb only)	kós+gè
2639	DonnoSo	cough (verb only)	kód+ù+gè+è
2640	JamsayGourou	cough (verb only)	kóg+ú+zó
2641	JamsayDouentza	cough (verb only)	kóg+ó+jó
2642	JamsayMondoro	cough (verb only)	kóg+ó+jó
2643	Mombo	cough (verb only)	kór+ó+lè
2644	BonduSoNajamba	cough (verb only)	kól+lí
2645	Nanga	cough (verb only)	kós+ó
2646	Penange	cough (verb only)	kór+ó+dè
2647	PergeTegu	cough (verb only)	kók+ú+só
2648	TebulUre	cough (verb only)	kón+ó
2649	Tiranige	cough (verb only)	kór+ó+dó
2650	TogoKan	cough (verb only)	kój+ù+gù
2651	TogoKan	cough (verb only)	kóg+ù+jù
2652	TomoKanDiangassagou	cough (verb only)	kúg+ú+jí
2653	TomoKanSegue	cough (verb only)	kùʔ+ì+jí
2654	ToroTegu	cough (verb only)	kós+í+yó
2655	YandaDom	cough (verb only)	kónd+ún+ó
2656	YornoSo	cough (verb only)	kój+ú+gɛ́
#
11845	BankanTey	count, recite numbers	lùw+óò+lúw+ó
11846	Bunoge	count, recite numbers	díg+ó+rùd+ígór+è
11847	DogulDomKundialang	count, recite numbers	nùg+é
11848	DogulDomKundialang	count, recite numbers	jàt+é
11849	DonnoSo	count, recite numbers	yùg+éè+yùg+ó
11850	JamsayGourou	count, recite numbers	lùg+ó+lúg+ó
11851	JamsayDouentza	count, recite numbers	lùg+ó+lúg+ó
11852	Mombo	count, recite numbers	nóg+é
11853	BonduSoNajamba	count, recite numbers	nìg+ì+lŋg+án+nìg+íl
11854	BonduSoNajamba	count, recite numbers	ját+ɛ̀+ját+ɛ́
11855	Nanga	count, recite numbers	lùg+ô+lúg+ó
11856	Penange	count, recite numbers	nùg+ù+núg+é
11857	PergeTegu	count, recite numbers	lùg+ó+lúg+ó
11858	Tiranige	count, recite numbers	núg+ó
11859	TogoKan	count, recite numbers	lùg+ó+lúg+ó
11860	TommoSoTongoTongo	count, recite numbers	nìg+í+yén+ígé
11861	ToroTegu	count, recite numbers	lúg+ó
11862	YandaDom	count, recite numbers	lùg+ò+lùg+ó
11863	YornoSo	count, recite numbers	lùg+éè+lúg+ó
#
6535	BankanTey	country, land	òzǒy
6536	BenTey	country, land	ònjǒ+y
6537	Bunoge	country, land	gà+ndà
6538	DogulDomBendiely	country, land	jàmá+ná
6539	DogulDomKundialang	country, land	jàmà+ná
6540	DonnoSo	country, land	gá+ndà
6541	JamsayGourou	country, land	gáná
6542	JamsayDouentza	country, land	ùjùbǎ+y
6543	JamsayDouentza	country, land	ìjùbǎ+y
6544	JamsayDouentza	country, land	gáná
6545	Mombo	country, land	gá+ndá
6546	BonduSoNajamba	country, land	gwàá
6547	Nanga	country, land	dòrⁿó
6548	Nanga	country, land	dɔ̀rⁿɔ́
6549	Nanga	country, land	dùrⁿɔ́
6550	Penange	country, land	gá+ndà
6551	PergeTegu	country, land	ùsùbǎ+y
6552	TebulUre	country, land	gá+ndá
6553	Tiranige	country, land	gà+ndá
6554	TogoKan	country, land	gáná
6555	TommoSoTongoTongo	country, land	yàlú
6556	ToroTegu	country, land	ìsó
6557	YandaDom	country, land	gàná
6558	YornoSo	country, land	gánà
#
13854	BankanTey	cover the opening of (e.g. jar, with e.g. a cloth)	dɛ́w+â
13855	BenTey	cover the opening of (e.g. jar, with e.g. a cloth)	dɛ̌w
13856	BenTey	cover the opening of (e.g. jar, with e.g. a cloth)	gòr+ó
13857	DogulDomBendiely	cover the opening of (e.g. jar, with e.g. a cloth)	yàmb+ùr+ɛ́
13858	DonnoSo	cover the opening of (e.g. jar, with e.g. a cloth)	yɛ̀mb+ɛ̀r+ɛ́
13859	JamsayDouentza	cover the opening of (e.g. jar, with e.g. a cloth)	dɛ̀w+ɛ́�+gòr+ó
13860	JamsayDouentza	cover the opening of (e.g. jar, with e.g. a cloth)	dɛ̀w+ɛ́�+gòr+ó
13861	Mombo	cover the opening of (e.g. jar, with e.g. a cloth)	dɛ́b+ɛ́
13862	BonduSoNajamba	cover the opening of (e.g. jar, with e.g. a cloth)	yàmb+è
13863	Nanga	cover the opening of (e.g. jar, with e.g. a cloth)	dɛ̀w+í
13864	PergeTegu	cover the opening of (e.g. jar, with e.g. a cloth)	dɛ̀w+ɛ́
13865	TogoKan	cover the opening of (e.g. jar, with e.g. a cloth)	gòr+ó
13866	TommoSoTongoTongo	cover the opening of (e.g. jar, with e.g. a cloth)	yàmb+á
13867	ToroTegu	cover the opening of (e.g. jar, with e.g. a cloth)	dàp+á
13868	YandaDom	cover the opening of (e.g. jar, with e.g. a cloth)	dà+á
13869	YornoSo	cover the opening of (e.g. jar, with e.g. a cloth)	dɛ̀b+ɛ́
#
4887	BenTey	covered oven (for roasting meat, chicken, etc.)	ù+gíì
4888	DogulDomBendiely	covered oven (for roasting meat, chicken, etc.)	tɛ́+ndɛ̀+rɛ̀
4889	JamsayDouentza	covered oven (for roasting meat, chicken, etc.)	ù+gú
4890	JamsayDouentza	covered oven (for roasting meat, chicken, etc.)	fûfû+r
4891	Mombo	covered oven (for roasting meat, chicken, etc.)	sìb+yé
4892	BonduSoNajamba	covered oven (for roasting meat, chicken, etc.)	fûfû+r
4893	Nanga	covered oven (for roasting meat, chicken, etc.)	púpú+rì
4894	PergeTegu	covered oven (for roasting meat, chicken, etc.)	púpú+rù
4895	TogoKan	covered oven (for roasting meat, chicken, etc.)	fúfú+r
4896	TommoSoTongoTongo	covered oven (for roasting meat, chicken, etc.)	púúrú
4897	TommoSoTongoTongo	covered oven (for roasting meat, chicken, etc.)	nàmàù+gú
4898	YornoSo	covered oven (for roasting meat, chicken, etc.)	nàwⁿà+pùŋú
#
99	BenTey	cow (female)	nààyǎ+m
100	JamsayDouentza	cow (female)	nàŋà+náá
101	Mombo	cow (female)	nááyɔ̀ɔ̀
102	BonduSoNajamba	cow (female)	nɛ̀ɛ̀yɛ̌ɛ̌
104	Nanga	cow (female)	nàŋà+yàá
105	TogoKan	cow (female)	nàŋà+náá
106	TommoSoTongoTongo	cow (female)	nààyàá
107	ToroTegu	cow (female)	nàŋà+yá
108	YandaDom	cow (female)	nààyɛ̀
109	YornoSo	cow (female)	nààyàá
17155	Penange	cow (female)	nàà
17156	TebulUre	cow (female)	nàá
#
5286	BankanTey	cow-pea	nù+míì
5287	BenTey	cow-pea	nùwⁿíì+ⁿ
5288	Bunoge	cow-pea	nùnù+ŋgè
5289	DogulDomBendiely	cow-pea	nú+m
5290	DogulDomKundialang	cow-pea	nû+m
5291	DonnoSo	cow-pea	nǔŋ
5292	JamsayDouentza	cow-pea	nǐ+m
5293	JamsayMondoro	cow-pea	nǐ+m
5294	Mombo	cow-pea	nú+ŋgé
5295	BonduSoNajamba	cow-pea	nú+mbú+ŋgó
5296	Nanga	cow-pea	nì+mî
5297	Penange	cow-pea	núm+gé
5298	PergeTegu	cow-pea	nú+m
5299	TebulUre	cow-pea	ní+mé
5300	Tiranige	cow-pea	nùnù+ŋgè
5301	TogoKan	cow-pea	nìí
5302	TommoSoTongoTongo	cow-pea	nú+m
5303	TomoKanSegue	cow-pea	ɲíʔí+ⁿ
5304	ToroTegu	cow-pea	nú+m
5305	YandaDom	cow-pea	nǐ+m
5306	YornoSo	cow-pea	nǔ+m
#
16448	BankanTey	crooked, with several fairly sharp bends or curves (e.g. stick)	pùsùm+ú
16449	BenTey	crooked, with several fairly sharp bends or curves (e.g. stick)	nùŋgùr+ú
16450	DonnoSo	crooked, with several fairly sharp bends or curves (e.g. stick)	gɔ̀nn+ú
16451	JamsayDouentza	crooked, with several fairly sharp bends or curves (e.g. stick)	pònùŋ+ú
16452	Mombo	crooked, with several fairly sharp bends or curves (e.g. stick)	gɔ́ndɛ́jáámb+à
16453	BonduSoNajamba	crooked, with several fairly sharp bends or curves (e.g. stick)	kɔ̀ndɔ̂+ɔ̂
16454	Nanga	crooked, with several fairly sharp bends or curves (e.g. stick)	nɔ̀ŋìrⁿí
16455	PergeTegu	crooked, with several fairly sharp bends or curves (e.g. stick)	pònùŋg+ú
16456	TogoKan	crooked, with several fairly sharp bends or curves (e.g. stick)	gòrùmgàràmk+áⁿ
16457	TommoSoTongoTongo	crooked, with several fairly sharp bends or curves (e.g. stick)	bílébàlàbíl+é
16458	TommoSoTongoTongo	crooked, with several fairly sharp bends or curves (e.g. stick)	mémél+ú
16459	ToroTegu	crooked, with several fairly sharp bends or curves (e.g. stick)	mùn+ú
16460	YornoSo	crooked, with several fairly sharp bends or curves (e.g. stick)	gɔ̀n+ú
#
12171	BankanTey	crowd, large gathering	zà+máà
12172	BenTey	crowd, large gathering	jàwⁿáà
12173	Bunoge	crowd, large gathering	jáá+mbà
12174	JamsayDouentza	crowd, large gathering	já+máà
12175	JamsayDouentza	crowd, large gathering	mɔ́ɔ́n
12176	Mombo	crowd, large gathering	búlú+ŋgù
12177	BonduSoNajamba	crowd, large gathering	jà+máà
12178	Nanga	crowd, large gathering	jà+mâ
12179	Penange	crowd, large gathering	jàà+mbà
12180	PergeTegu	crowd, large gathering	já+máà
12181	TogoKan	crowd, large gathering	jàà+má
12182	TommoSoTongoTongo	crowd, large gathering	jà+máá
12183	ToroTegu	crowd, large gathering	zàwⁿá
12184	YandaDom	crowd, large gathering	zà+mbá
12185	YornoSo	crowd, large gathering	jàwⁿáà
#
5469	BankanTey	cultivated field (for millet etc.) (general word)	ɲírⁿàà
5470	BenTey	cultivated field (for millet etc.) (general word)	írⁿà
5471	Bunoge	cultivated field (for millet etc.) (general word)	bìlà
5472	DogulDomBendiely	cultivated field (for millet etc.) (general word)	ɔ́ŋùnù
5473	DogulDomKundialang	cultivated field (for millet etc.) (general word)	yàláá
5474	DonnoSo	cultivated field (for millet etc.) (general word)	mìn+nɛ́
5475	JamsayGourou	cultivated field (for millet etc.) (general word)	è+gú
5476	JamsayDouentza	cultivated field (for millet etc.) (general word)	èjú
5477	JamsayMondoro	cultivated field (for millet etc.) (general word)	èjú
5478	Mombo	cultivated field (for millet etc.) (general word)	yàlà+kúb+yè
5479	BonduSoNajamba	cultivated field (for millet etc.) (general word)	yàlíì+ŋgè
5480	Nanga	cultivated field (for millet etc.) (general word)	ńnâ
5481	Nanga	cultivated field (for millet etc.) (general word)	ínâ
5482	Penange	cultivated field (for millet etc.) (general word)	yàlà
5483	PergeTegu	cultivated field (for millet etc.) (general word)	wòrú
5484	TebulUre	cultivated field (for millet etc.) (general word)	á+ndá
5485	TebulUre	cultivated field (for millet etc.) (general word)	wòl+gó
5486	Tiranige	cultivated field (for millet etc.) (general word)	yálá
5487	TogoKan	cultivated field (for millet etc.) (general word)	wòrú
5488	TommoSoTongoTongo	cultivated field (for millet etc.) (general word)	mìn+nɛ́
5489	TomoKanSegue	cultivated field (for millet etc.) (general word)	ʔyé+y
5490	ToroTegu	cultivated field (for millet etc.) (general word)	órú
5491	YandaDom	cultivated field (for millet etc.) (general word)	òy
5492	YandaDom	cultivated field (for millet etc.) (general word)	mɛ̀nɛ̀
5493	YornoSo	cultivated field (for millet etc.) (general word)	mìnɛ́
#
11115	BankanTey	curse (sb) (verb only)	zɛ̀w+ɛ́
11116	BenTey	curse (sb) (verb only)	jɛ̀w+ɛ́
11117	Bunoge	curse (sb) (verb only)	yɛ́b+ɛ̀
11118	DogulDomKundialang	curse (sb) (verb only)	jɛ̀b+ɛ́
11119	DonnoSo	curse (sb) (verb only)	jɛ̀b+ɛ́
11120	JamsayDouentza	curse (sb) (verb only)	jɛ̀w+ɛ́
11121	JamsayMondoro	curse (sb) (verb only)	jɛ̀w+ɛ́
11122	Mombo	curse (sb) (verb only)	géb+é
11123	BonduSoNajamba	curse (sb) (verb only)	sɔ́ŋg+ɛ́
11124	Nanga	curse (sb) (verb only)	jɛ̀w+ɛ́
11125	Penange	curse (sb) (verb only)	yɛ́b+ɛ́
11126	PergeTegu	curse (sb) (verb only)	gɛ̀w+ɛ́
11127	TebulUre	curse (sb) (verb only)	zɛ̀b+ɛ́
11128	TogoKan	curse (sb) (verb only)	jɛ̀w+ɛ́
11129	TommoSoTongoTongo	curse (sb) (verb only)	jɛ̀b+ɛ́
11130	ToroTegu	curse (sb) (verb only)	zɛ̀w+á
11131	YandaDom	curse (sb) (verb only)	zɛ̀b+ɛ́
11132	YornoSo	curse (sb) (verb only)	jɛ̀b+ɛ́
#
14336	BankanTey	cut or break (stone) into small pieces	bɛ̀ɛ̀r+í
14337	BenTey	cut or break (stone) into small pieces	bɛ̀g+ɛ́+wà
14338	JamsayDouentza	cut or break (stone) into small pieces	bɛ̀r+gɛ́
14339	Mombo	cut or break (stone) into small pieces	píj+á+gè
14340	BonduSoNajamba	cut or break (stone) into small pieces	dàág+wé
14341	Nanga	cut or break (stone) into small pieces	bɛ̀g+ɛ́+mí
14342	PergeTegu	cut or break (stone) into small pieces	pɛ́+ɛ́
14343	TogoKan	cut or break (stone) into small pieces	tɛ́w+ɛ́
14344	TommoSoTongoTongo	cut or break (stone) into small pieces	pɛ́l+ɛ́
14345	ToroTegu	cut or break (stone) into small pieces	wɛ̀s+ká
14346	YornoSo	cut or break (stone) into small pieces	jɔ̀g+ɔ́
#
5518	BankanTey	daba (hoe-like tool for weeding, using a pulling action, all types)	wárà
5519	BenTey	daba (hoe-like tool for weeding, using a pulling action, all types)	wárà
5520	Bunoge	daba (hoe-like tool for weeding, using a pulling action, all types)	dè+mbè
5521	DogulDomKundialang	daba (hoe-like tool for weeding, using a pulling action, all types)	dàm+máŋ́
5522	JamsayGourou	daba (hoe-like tool for weeding, using a pulling action, all types)	kɔ̌y+ⁿ
5523	JamsayDouentza	daba (hoe-like tool for weeding, using a pulling action, all types)	kɔ̌y+ⁿ
5524	JamsayMondoro	daba (hoe-like tool for weeding, using a pulling action, all types)	kɔ̌y+ⁿ
5525	Mombo	daba (hoe-like tool for weeding, using a pulling action, all types)	dáá+mbè
5526	BonduSoNajamba	daba (hoe-like tool for weeding, using a pulling action, all types)	dàbá
5527	Nanga	daba (hoe-like tool for weeding, using a pulling action, all types)	wárâ
5528	Penange	daba (hoe-like tool for weeding, using a pulling action, all types)	dàà+mbɛ̀
5529	PergeTegu	daba (hoe-like tool for weeding, using a pulling action, all types)	wárá
5530	TebulUre	daba (hoe-like tool for weeding, using a pulling action, all types)	àrⁿàwáá
5531	TogoKan	daba (hoe-like tool for weeding, using a pulling action, all types)	kɔ̌+ⁿ
5532	TommoSoTongoTongo	daba (hoe-like tool for weeding, using a pulling action, all types)	dàbá
5533	TommoSoTongoTongo	daba (hoe-like tool for weeding, using a pulling action, all types)	dàm+má
5534	ToroTegu	daba (hoe-like tool for weeding, using a pulling action, all types)	dàbá
5535	YandaDom	daba (hoe-like tool for weeding, using a pulling action, all types)	wàlá
5536	YornoSo	daba (hoe-like tool for weeding, using a pulling action, all types)	ɛ́rⁿɛ́
#
9838	BankanTey	dance (verb only)	jé
9839	BenTey	dance (verb only)	jìy+é
9840	Bunoge	dance (verb only)	yɔ́b+ɛ̀
9841	DogulDomBendiely	dance (verb only)	gìy+é
9842	DogulDomKundialang	dance (verb only)	gìy+é
9843	DonnoSo	dance (verb only)	gɔ́ɛ̀
9844	JamsayGourou	dance (verb only)	gɔ̌+ɔ̌
9845	JamsayDouentza	dance (verb only)	gɔ̌+ɔ̌
9846	JamsayMondoro	dance (verb only)	gɔ̌+ɔ̌
9847	Mombo	dance (verb only)	yɛ́b+ɛ́
9848	BonduSoNajamba	dance (verb only)	gìy+è
9849	Nanga	dance (verb only)	gìy+é
9850	Penange	dance (verb only)	yɛ́b+ɛ́
9851	PergeTegu	dance (verb only)	gɔ̌+ɔ̌
9852	TebulUre	dance (verb only)	jě
9853	Tiranige	dance (verb only)	yɛ́w+ɔ́
9854	TogoKan	dance (verb only)	gɔ̌+ɔ̌
9855	TommoSoTongoTongo	dance (verb only)	gɔ́ɔ́g+ɔ̀ɔ́
9856	ToroTegu	dance (verb only)	j+ɛ́
9857	YandaDom	dance (verb only)	jé
9858	YornoSo	dance (verb only)	gɔ̌+ɔ̌
#
12806	BankanTey	dare (to do sth)	màm+í
12807	BenTey	dare (to do sth)	dààr+í
12808	BenTey	dare (to do sth)	sús+ú+sɛ́
12809	Bunoge	dare (to do sth)	náál+è
12810	JamsayDouentza	dare (to do sth)	dààr+á
12811	JamsayMondoro	dare (to do sth)	dààr+á
12812	Nanga	dare (to do sth)	dàár+í
12813	Penange	dare (to do sth)	náál+è
12814	PergeTegu	dare (to do sth)	sús+ú+sɛ́
12815	TebulUre	dare (to do sth)	dàr+á
12816	Tiranige	dare (to do sth)	yàr+í+kán+�ú
12817	TogoKan	dare (to do sth)	dàár+ì
12818	TommoSoTongoTongo	dare (to do sth)	kán+á+bɛ̀l+ɛ́
12819	ToroTegu	dare (to do sth)	hírⁿíkárⁿ+á
12820	YandaDom	dare (to do sth)	dà+dú
12821	YandaDom	dare (to do sth)	nàm+í+yɛ́
12822	YornoSo	dare (to do sth)	dàárɛ́+ɛ́
#
16867	BankanTey	darkness	ɔ́rɔ̀
16868	BenTey	darkness	ɔ́rɔ̀
16869	Bunoge	darkness	ʔé+ndú+mù
16870	DonnoSo	darkness	ìnnǐ+ŋ
16871	JamsayGourou	darkness	yɛ̀rùò+nó
16872	JamsayDouentza	darkness	yɔ̀rɔ̀ɔ́+nɔ́
16873	JamsayDouentza	darkness	yɔ̀rùɔ̀+nɔ́
16874	Mombo	darkness	é+ndè
16875	BonduSoNajamba	darkness	gì+mbě+n
16876	Nanga	darkness	ɔ̀ɔ̀rɔ́
16877	Penange	darkness	è+ndè+m
16878	PergeTegu	darkness	ɔ́ɔ́lɔ́
16879	TebulUre	darkness	ɔ́àà
16880	Tiranige	darkness	ínɔ́w
16881	TogoKan	darkness	ɲàdú
16882	TommoSoTongoTongo	darkness	ɔ̀lɔ́
16883	ToroTegu	darkness	ɔ́rɔ́
16884	YandaDom	darkness	ɔ̀lɔ̀
16885	YornoSo	darkness	ɔ̀lɔ́
#
8927	BankanTey	daughter	yààyî+m
8928	BenTey	daughter	yààyí+m
8929	Bunoge	daughter	bééyɔ̀ɔ̀
8930	DogulDomBendiely	daughter	ègùyáá
8931	DogulDomBendiely	daughter	èyyá
8932	DonnoSo	daughter	yàànàíì
8933	JamsayDouentza	daughter	ɲɛ̀în
8934	Mombo	daughter	wèèyàá+y
8935	Mombo	daughter	wèèyàá+y
8936	BonduSoNajamba	daughter	è+ndè+yɛ̌ɛ̌
8937	Nanga	daughter	yǎỳ+ⁿ
8938	Penange	daughter	wèèyɔ̀ɔ̀
8939	PergeTegu	daughter	ɲǎy+nù
8940	TebulUre	daughter	ɛ̀dáyɛ́
8941	TogoKan	daughter	ɲɛ̌ỳ+ⁿ
8942	TommoSoTongoTongo	daughter	ìyǎy
8943	YandaDom	daughter	èníyè
8944	YornoSo	daughter	yáá
#
6714	BankanTey	dawn, sunrise	ùsùtù+mbíì
6715	BenTey	dawn, sunrise	ùsùtú+mbó
6716	DogulDomBendiely	dawn, sunrise	túm+mù+g
6717	DogulDomKundialang	dawn, sunrise	ìsìg+túm+mù+g
6718	DonnoSo	dawn, sunrise	nà+ntú+mbò+lò
6719	Mombo	dawn, sunrise	gèèwè+tó+mbó
6720	Nanga	dawn, sunrise	ùsìtú+mnɔ́
6721	PergeTegu	dawn, sunrise	nììsɛ̀ɛ̀+rⁿú
6722	TommoSoTongoTongo	dawn, sunrise	nàm+túm+mílé
6723	ToroTegu	dawn, sunrise	nòŋ+púsú
6724	YandaDom	dawn, sunrise	ìzìgè+túmó+ŋ
6725	YornoSo	dawn, sunrise	bààyáà+rà
#
8293	BankanTey	day before yesterday	yànáŋgà
8294	BenTey	day before yesterday	íyé#ùsú#tàànú
8295	DogulDomBendiely	day before yesterday	írìntáánù
8296	DogulDomKundialang	day before yesterday	írù+n#tààndù
8297	DonnoSo	day before yesterday	íyè#bàày#tààndú
8298	JamsayDouentza	day before yesterday	íjén+tàán
8299	JamsayDouentza	day before yesterday	íjén+nìí+tàán
8300	Mombo	day before yesterday	yáágùnnà
8301	BonduSoNajamba	day before yesterday	íyó#tààndì
